METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE
5008,TICKETLESS METER MULTISPACE,BOUNDARY ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Boundary St between Cordelia St & Peel St in South Brisbane,4,0,0,153.013569,-27.47333
5009,TICKETLESS METER MULTISPACE,BOUNDARY ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Boundary St between Cordelia St & Peel St in South Brisbane,5,0,0,153.013454,-27.473964
5010,TICKETLESS METER MULTISPACE,BOUNDARY ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Boundary St between Manning St & Edmondstone St in South Brisbane,7,0,0,153.01323,-27.475096
5011,TICKETLESS METER MULTISPACE,BOUNDARY ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Boundary St between Edmondstone St & Melbourne St in South Brisba,6,0,0,153.013008,-27.476319
5012,TICKETLESS METER MULTISPACE,MANNING ST,SOUTH BRISBANE,2,NONE,MON-FRI,8AM-5PM,2,2.7,0,Manning St between Fish Line St & Melbourne St in South Brisbane,4,0,0,153.014389,-27.475684
5013,TICKETLESS METER MULTISPACE,MANNING ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Manning St between Melbourne St & Russell St in South Brisbane,6,0,0,153.014872,-27.476374
5014,TICKETLESS METER MULTISPACE,MANNING ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Manning St between Melbourne St & Russell St in South Brisbane,13,0,0,153.015476,-27.477274
5015,TICKETLESS METER MULTISPACE,RUSSELL ST,SOUTH BRISBANE,3,NONE,DAILY,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",2,2.7,1.5,Russell St between Cordelia St & Edmonstone St in South Brisbane,13,0,0,153.016195,-27.477646
5016,TICKETLESS METER MULTISPACE,RUSSELL ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Russell St between Cordelia St & Edmonstone St in South Brisbane,10,0,0,153.015451,-27.478053
5017,TICKETLESS METER MULTISPACE,MANNING ST,SOUTH BRISBANE,2,NONE,MON-FRI,8AM-5PM,2,2.7,0,Manning St between Melbourne St & Russell St in South Brisbane,3,0,0,153.014762,-27.476474
5018,TICKETLESS METER MULTISPACE,EDMONDSTONE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Edmondstone St between Melbourne St & Russell St in South Brisban,5,0,0,153.014347,-27.477535
5019,TICKETLESS METER MULTISPACE,EDMONDSTONE ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Edmondstone St between Russell St & Vulture St in South Brisbane,6,0,0,153.015262,-27.478874
5020,TICKETLESS METER MULTISPACE,EDMONDSTONE ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Edmondstone St between Russell St & Vulture St in South Brisbane,7,0,0,153.015737,-27.479568
5022,TICKETLESS METER MULTISPACE,BRERETON ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Brereton St between Montague Rd & Oxford St in South Brisbane,5,0,0,153.011491,-27.474218
5023,TICKETLESS METER MULTISPACE,CAMERON ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Cameron St between Montague Rd & Cameron St in South Brisbane,4,0,0,153.010297,-27.475349
5024,TICKETLESS METER MULTISPACE,MOLLISON ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Mollison St between Montague Rd & Bank St in South Brisbane,7,0,0,153.010066,-27.47641
5025,TICKETLESS METER MULTISPACE,BANK ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Bank St between Jane St & Mollison St in West End,14,0,0,153.009523,-27.477178
5026,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Mollison St & Jane St in West End,10,0,0,153.008889,-27.476249
5027,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Mollison St & Jane St in West End,3,0,0,153.008012,-27.477041
5028,TICKETLESS METER MULTISPACE,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Jane St between Montague Rd & Bank St in West End,5,0,0,153.007261,-27.478398
5029,TICKETLESS METER MULTISPACE,JANE ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Jane St between Hardgrave St & Montague St in West End,4,0,0,153.007392,-27.478542
5030,TICKETLESS METER MULTISPACE,WILSON ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Wilson St between Boundary St & Close End in West End,8,0,0,153.011553,-27.478456
5031,TICKETLESS METER MULTISPACE,BOUNDARY ST,WEST END,2,NONE,MON-FRI,7AM-7PM,2,2.7,0,Boundary St between Browning St & Russell St in West End,4,0,0,153.012673,-27.478062
5032,TICKETLESS METER MULTISPACE,BOUNDARY ST,WEST END,2,NONE,MON-FRI,7AM-7PM,2,2.7,0,Boundary St between Russell St & Vulture St in West End,2,3,0.6,153.012279,-27.480211
5033,TICKETLESS METER MULTISPACE,BOUNDARY ST,WEST END,2,NONE,MON-FRI,8AM-5PM,2,2.7,0,Boundary St between Vulture St & Jane St in West End,8,0,0,153.012105,-27.48033
5034,TICKETLESS METER MULTISPACE,BOUNDARY ST,WEST END,2,NONE,MON-FRI,7AM-7PM,2,2.7,0,Boundary St between Wilson St & Mollison St in West End,8,0,0,153.012444,-27.478531
5035,TICKETLESS METER MULTISPACE,O'CONNELL ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,O'Connell St between Russell St & Besant St in West End,7,0,0,153.013631,-27.480329
5036,TICKETLESS METER MULTISPACE,O'CONNELL ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,O'Connell St between Russell St & Besant St in West End,6,0,0,153.013136,-27.479616
5037,TICKETLESS METER MULTISPACE,BOUNDARY ST,WEST END,2,NONE,MON-FRI,7AM-7PM,2,2.7,0,Boundary St between Wilson St & Mollison St in West End,4,0,0,153.012538,-27.478025
5038,TICKETLESS METER MULTISPACE,O'CONNELL ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,O'Connell St between Besant St & Russell St in West End,7,0,0,153.013798,-27.480817
5039,TICKETLESS METER MULTISPACE,RUSSELL ST,WEST END,2,NONE,MON-FRI,8AM-5PM,2,2.7,0,Russell St between Browning St & O'Connell St in West End,8,0,0,153.013277,-27.479246
5040,TICKETLESS METER MULTISPACE,O'CONNELL ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,O'Connell St between Besant St & Russell St in West End,7,0,0,153.013071,-27.479756
5041,TICKETLESS METER MULTISPACE,RUSSELL ST,WEST END,2,NONE,MON-FRI,8AM-5PM,2,2.7,0,Russell St between Boundary St & Browning St in West End,7,0,0,153.013432,-27.47895
5042,TICKETLESS METER MULTISPACE,RUSSELL ST,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,2,2.7,0,Russell St between Boundary St & Browning St in South Brisbane,7,0,0,153.014293,-27.478493
5043,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Vulture St between Franklin St & Sussex St in West End,8,0,0,153.013433,-27.481253
5044,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,2,NONE,MON-FRI,7AM-7PM,2,2.7,0,Vulture St between Sussex St & Boundary St in West End,6,0,0,153.012589,-27.481115
5045,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,1,NONE,MON-FRI,7AM-7PM,2,2.7,0,Vulture St between Boundary St & Thomas St in West End,4,0,0,153.011633,-27.480979
5046,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Vulture St between Thomas St & Princhester St in West End,7,0,0,153.011248,-27.480914
5047,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Vulture St between Montague Rd & Hardgrave Rd in West End,4,0,0,153.006199,-27.480248
5048,TICKETLESS METER MULTISPACE,HORAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Horan St between Vulture St & Jane St in West End,4,0,0,153.008531,-27.480342
5049,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Vulture St between Horan St & Army St in West End,4,0,0,153.009732,-27.480562
5050,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Vulture St between Horan St & Army St in West End,6,0,0,153.010731,-27.480712
5051,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,1,NONE,MON-FRI,7AM-7PM,2,2.7,0,Vulture St between Boundary St & Besant St in West End,3,0,0,153.012463,-27.480957
5052,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Vulture St between Boundary St & Besant St in West End,8,0,0,153.013123,-27.481065
5053,TICKETLESS METER MULTISPACE,SUSSEX ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Sussex St between Vulture St & Brighton Rd in West End,7,0,0,153.013009,-27.481771
5054,TICKETLESS METER MULTISPACE,SUSSEX ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Sussex St between Brighton Rd & Vulture St in West End,9,0,0,153.012836,-27.481885
5055,TICKETLESS METER MULTISPACE,BOUNDARY ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Boundary St between Corbett St & Vulture St in West End,6,0,0,153.011847,-27.481678
5056,TICKETLESS METER MULTISPACE,THOMAS ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Thomas St between Vulture St & Corbett St in West End,8,0,0,153.01128,-27.481405
5057,TICKETLESS METER MULTISPACE,THOMAS ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Thomas St between Vulture St & Jane St in West End,8,0,0,153.011417,-27.480038
5058,TICKETLESS METER MULTISPACE,THOMAS ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Thomas St between Vulture St & Jane St in West End,7,0,0,153.011539,-27.479408
5059,TICKETLESS METER MULTISPACE,JANE ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Jane St between Amersham St & Horan St in West End,6,0,0,153.010402,-27.478985
5060,TICKETLESS METER MULTISPACE,AMBLESIDE ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Ambleside St between Amersham St & Horan St in West End,13,0,0,153.009958,-27.479542
5061,TICKETLESS METER MULTISPACE,AMBLESIDE ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Ambleside St between Amersham St & Horan St in West End,5,0,0,153.009179,-27.479447
5063,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Beesley St & Jane St in West End,5,0,0,153.004514,-27.481216
5064,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Beesley St & Jane St in West End,8,0,0,153.004961,-27.480479
5065,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Beesley St & Jane St in West End,8,0,0,153.005755,-27.479271
5066,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0.3,Montague Rd between Beesley St & Jane St in West End,4,11,0,153.006135,-27.478689
5067,TICKETLESS METER MULTISPACE,SCOTT ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Scott St between Hardgrave Rd & Montague Rd in West End,9,0,0,153.006673,-27.479511
5068,TICKETLESS METER MULTISPACE,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Jane St between Montague St & Brisbane River in West End,8,0,0,153.00595,-27.478035
5069,TICKETLESS METER MULTISPACE,ANTHONY ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Anthony St between Montague Rd & Buchanan St in West End,7,0,0,153.007416,-27.476961
5070,TICKETLESS METER MULTISPACE,ANTHONY ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Anthony St between Montague Rd & Buchanan St in West End,5,0,0,153.006837,-27.476424
5071,TICKETLESS METER MULTISPACE,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Jane St between Montague St & Brisbane River in West End,8,0,0,153.005517,-27.477655
5072,TICKETLESS METER MULTISPACE,BUCHANAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Buchanan St between Jane St & Close End in West End,4,0,0,153.006975,-27.475491
5073,TICKETLESS METER MULTISPACE,DONKIN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Donkin St between Buchanan St & Montague Rd in West End,9,0,0,153.007506,-27.475835
5074,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Donkin St & Hockings St in West End,7,0,0,153.008579,-27.476355
5075,TICKETLESS METER MULTISPACE,ANTHONY ST,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Anthony St between Buchanan St & Montague Rd in West End,5,0,0,153.006778,-27.476215
5076,TICKETLESS METER MULTISPACE,DONKIN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Donkin St between Montague Rd & Buchanan St in West End,10,0,0,153.007583,-27.476049
5077,TICKETLESS METER MULTISPACE,BUCHANAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Buchanan St between Donkin St & Anthony St in West End,4,0,0,153.006827,-27.475804
5079,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Mollison St & Jane St in West End,3,0,0,153.007133,-27.477831
5080,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Norfolk Rd & Cameron St in West End,7,0,0,153.010255,-27.475053
5081,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Brereton St & Norfolk Rd in West End,8,0,0,153.011078,-27.474312
5082,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Montague Rd between Boundary St & Brereton St in West End,13,0,0,153.012428,-27.473099
5083,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Hope St & Merivale St in West End,5,0,0,153.014524,-27.471464
5084,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Grey St & Hope St in West End,13,0,0,153.015723,-27.470836
5085,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Merivale St & Grey St in West End,3,0,0,153.015406,-27.470855
5086,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Merivale St & Grey St in West End,6,0,0,153.014502,-27.471343
5087,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Montague Rd between Hockings St & Bouquet St in West End,10,0,0,153.012253,-27.473101
5088,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Hockings St & Bouquet St in West End,12,0,0,153.01042,-27.474701
5089,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Montague Rd between Musgrave St & Anthony St in West End,9,0,0,153.007344,-27.477446
5090,TICKETLESS METER MULTISPACE,VICTORIA ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Victoria St between Montague Rd & Brisbane River in West End,8,0,0,153.001403,-27.481626
5091,TICKETLESS METER MULTISPACE,VICTORIA ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Victoria St between Brisbane River & Montague Rd in West End,12,0,0,153.001643,-27.481609
5093,TICKETLESS METER MULTISPACE,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Jane St between Brisbane River & Montague Rd in West End,6,0,0,153.005965,-27.477877
5094,TICKETLESS METER MULTISPACE,BUCHANAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Buchanan St between Musgrave St & Jane St in West End,7,0,0,153.005614,-27.476875
5095,TICKETLESS METER MULTISPACE,BUCHANAN ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Buchanan St between Anthony St & Musgrave St in West End,6,0,0,153.006099,-27.476456
5096,TICKETLESS METER MULTISPACE,BUCHANAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Buchanan St between Jane St & Donkin St in West End,5,0,0,153.005571,-27.476761
5097,TICKETLESS METER MULTISPACE,MUSGRAVE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Musgrave St between Buchanan St & Montague Rd in West End,11,0,0,153.006308,-27.477057
5098,TICKETLESS METER MULTISPACE,MUSGRAVE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Musgrave St between Montague Rd & Buchanan St in West End,14,0,0,153.006559,-27.477156
5099,TICKETLESS METER MULTISPACE,ANTHONY ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Anthony St between Buchanan St & Montague Rd in West End,10,0,0,153.007479,-27.476839
5100,TICKETLESS METER MULTISPACE,HOCKINGS ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Hockings St between Montague Rd & End in West End,9,0,0,153.008786,-27.475112
5102,TICKETLESS METER MULTISPACE,NOTT ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Nott St between Hockings St & End in West End,10,0,0,153.009024,-27.474654
5103,TICKETLESS METER MULTISPACE,NOTT ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Nott St between End & Hockings St in West End,8,0,0,153.009081,-27.474812
5104,TICKETLESS METER MULTISPACE,VULTURE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Vulture St between Hardgrave Rd & Montague Rd in West End,16,0,0,153.006243,-27.480397
5105,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,2,NONE,MON-FRI,8AM-5PM,2,2.7,0,Hardgrave Rd between Victoria St & Skinner St in West End,6,0,0,153.006904,-27.482402
5106,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Hardgrave Rd between Skinner St & Vulture St in West End,8,0,0,153.007072,-27.481468
5107,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Hardgrave Rd between Vulture St & Scott St in West End,8,0,0,153.00736,-27.4799
5108,TICKETLESS METER MULTISPACE,BANK ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Bank St between Jane St & Mollison St in West End,7,0,0,153.009025,-27.477618
5109,TICKETLESS METER MULTISPACE,BANK ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Bank St between Mollison St & Skelton St in West End,15,0,0,153.009966,-27.476971
5110,TICKETLESS METER MULTISPACE,BANK ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Bank St between Mollison St & Skelton St in West End,13,0,0,153.00934,-27.477537
5111,TICKETLESS METER MULTISPACE,BANK ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Bank St between Skelton St & Jane St in West End,12,0,0,153.008588,-27.478218
5112,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Hardgrave Rd between Vulture St & Granville St in West End,6,0,0,153.00733,-27.480913
5113,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Hardgrave Rd between Vulture St & Granville St in West End,8,0,0,153.007201,-27.48159
5114,TICKETLESS METER MULTISPACE,JANE ST,WEST END,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Jane St between Bank St & Little Jane St in West End,11,0,0,153.009806,-27.47876
5115,TICKETLESS METER MULTISPACE,JANE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Jane St between Little Jane St & Boundary St in West End,14,0,0,153.011198,-27.478974
5116,TICKETLESS METER MULTISPACE,MOLLISON ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Mollison St between Boundary St & Montague Rd in West End,11,0,0,153.010868,-27.477031
5117,TICKETLESS METER MULTISPACE,CAMERON ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Cameron St between End & Montague Rd in West End,5,0,0,153.010301,-27.475561
5118,TICKETLESS METER MULTISPACE,NORFOLK RD,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Norfolk Rd between Boundary St & Montague Rd in West End,5,0,0,153.010929,-27.475052
5119,TICKETLESS METER MULTISPACE,NORFOLK RD,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Norfolk Rd between Montague Rd & Boundary St in West End,11,0,0,153.011017,-27.475016
5120,TICKETLESS METER MULTISPACE,BRERETON ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Brereton St between Boundary St & Montague Rd in West End,11,0,0,153.011742,-27.47462
5121,TICKETLESS METER MULTISPACE,BRERETON ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Brereton St between Boundary St & Montague Rd in West End,10,0,0,153.012587,-27.475386
5122,TICKETLESS METER MULTISPACE,BRERETON ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Brereton St between Montague Rd & Boundary St in West End,9,0,0,153.012528,-27.475141
5123,TICKETLESS METER MULTISPACE,OXFORD ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Oxford St between End & Brereton St in West End,10,0,0,153.012382,-27.474419
5124,TICKETLESS METER MULTISPACE,OXFORD ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Oxford St between Brereton St & End in West End,8,0,0,153.012115,-27.4745
5125,TICKETLESS METER MULTISPACE,MERIVALE ST,SOUTH BRISBANE,4,"NO STOPPING 7-9 AM , 4-6 PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,2,1.6,0,Merivale St between Montague Rd & Peel St in West End,11,0,0,153.014586,-27.472153
5126,TICKETLESS METER MULTISPACE,HOPE ST,SOUTH BRISBANE,9,NONE,MON-FRI,7AM-7PM,2,1.6,0,Hope St between Montague Rd & Peel St in West End,6,0,0,153.015445,-27.471486
5127,TICKETLESS METER MULTISPACE,HOPE ST,SOUTH BRISBANE,9,NONE,MON-FRI,7AM-7PM,2,1.6,0,Hope St between Montague Rd & Peel St in West End,5,0,0,153.016137,-27.472467
5128,TICKETLESS METER MULTISPACE,HOPE ST,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Hope St between Fish Lane & Peel St in West End,5,0,0,153.016637,-27.473463
5130,TICKETLESS METER MULTISPACE,CLARENCE ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Clarence St between Stephens Rd & Annerley Rd in South Brisbane,9,0,0,153.025862,-27.487379
5131,TICKETLESS METER MULTISPACE,CLARENCE ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Clarence St between Stephens Rd & Annerley Rd in South Brisbane,12,0,0,153.027291,-27.487503
5132,TICKETLESS METER MULTISPACE,CLARENCE ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Clarence St between Stephens Rd & Annerley Rd in South Brisbane,7,0,0,153.028225,-27.487645
5133,TICKETLESS METER MULTISPACE,CROWN ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Crown St between Stephens Rd & Annerley Rd in South Brisbane,4,0,0,153.027042,-27.488156
5134,TICKETLESS METER MULTISPACE,CROWN ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Crown St between Annerley Rd & Stephens Rd in South Brisbane,6,0,0,153.02643,-27.488154
5135,TICKETLESS METER MULTISPACE,STEPHENS RD,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Gloucester St between Annerley Rd & Stephens Rd in South Brisbane,8,0,0,153.026362,-27.488937
5136,TICKETLESS METER MULTISPACE,GLOUCESTER ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Gloucester St between Annerley Rd & Stephens Rd in South Brisbane,8,0,0,153.027417,-27.489035
5137,TICKETLESS METER MULTISPACE,STANLEY ST,WOOLLOONGABBA,2,NONE,MON-FRI,7AM-7PM,2,2.7,0,Stanley St between Water St & Allen St in Woolloongabba,7,0,0,153.029748,-27.485496
5138,TICKETLESS METER MULTISPACE,CROWN ST,SOUTH BRISBANE,9,NONE,MON-FRI,8AM-5PM,2,1.6,0,Crown St between Stephens Rd & Annerley Rd in South Brisbane,8,0,0,153.027952,-27.488292
5139,TICKETLESS METER MULTISPACE,WATER ST,SOUTH BRISBANE,3,NO STOPPING 4-7 PM MON-FRI,MON-FRI,7AM-4PM,2,2.7,0,Water St between End & Allen St in Woolloongabba,14,0,0,153.029495,-27.484532
5140,TICKETLESS METER MULTISPACE,VULTURE ST,SOUTH BRISBANE,3,CLEARWAY 4-7 PM MON-FRI TOWAWAY,MON-FRI,7AM-4PM,2,2.7,0,Vulture St between Stanley St & Allen St in Woolloongabba,5,0,0,153.029324,-27.483634
5141,TICKETLESS METER MULTISPACE,VULTURE ST,SOUTH BRISBANE,3,CLEARWAY 4-7 PM MON-FRI TOWAWAY,MON-FRI,7AM-4PM,2,2.7,0,Vulture St between Christie St & Leopard St in Woolloongabba,12,0,0,153.028823,-27.483427
5142,TICKETLESS METER MULTISPACE,VULTURE ST,SOUTH BRISBANE,3,CLEARWAY 4-7 PM MON-FRI TOWAWAY,MON-FRI,7AM-4PM,2,2.7,0,Vulture St between Christie St & Leopard St in Woolloongabba,11,0,0,153.027749,-27.483265
